"","completion_code","source_type","X_F","posterior_blue_F","posterior_blue_F_data","block_stage","trial_number_within_block","condition","news_station_first","with_independent_council","X_I","block_half","block_quarter","correct_state","ground_truth","change_of_mind","agent_name","learner_type","b_F_estimate","g_F_estimate","posterior_blue_I","a_I","c_I","a_F","c_F","posterior_indep","logodds_blue_I"
"13401","1rtsn438","helpful",4,0.996274615947001,NA,"normal",13,"Without","First","false",4,1,2,"blue",1,0.03,"1rtsn438","bayes_learner",0.736642462185603,0.698789737870204,0.908296983414603,1,0.908296983414603,1,0.996274615947001,0.964285714285714,3.29583686600433
"13402","1rtsn438","helpful",3,0.845034206116797,NA,"normal",14,"Without","First","false",3,1,2,"blue",1,0,"1rtsn438","bayes_learner",0.747147595693389,0.698847345821805,0.645097968480693,1,0.645097968480693,1,0.845034206116797,0.75,1.09861228866811
"13403","1rtsn438","helpful",1,0.00286708972839136,NA,"normal",15,"Without","First","false",1,2,3,"green",-1,-0.03,"1rtsn438","bayes_learner",0.729105027618376,0.693064084585355,0.0720411622802917,-1,0.927958837719708,-1,0.997132910271609,0.0357142857142857,-3.29583686600433
"13404","1rtsn438","helpful",3,0.982262426678936,NA,"normal",16,"Without","First","false",4,2,3,"green",-1,0,"1rtsn438","bayes_learner",0.728921922437728,0.706399969365537,0.672240590726404,1,0.672240590726404,1,0.982262426678936,0.964285714285714,3.29583686600433
"13405","1rtsn438","helpful",3,0.866355570561759,NA,"normal",17,"Without","First","false",3,2,3,"blue",1,0.03,"1rtsn438","bayes_learner",0.712479605624525,0.706034411347041,0.68362912251105,1,0.68362912251105,1,0.866355570561759,0.75,1.09861228866811
"13406","1rtsn438","helpful",4,0.996343335025942,NA,"normal",18,"Without","First","false",4,2,3,"blue",1,0,"1rtsn438","bayes_learner",0.701313769740753,0.701560400035283,0.909841692549756,1,0.909841692549756,1,0.996343335025942,0.964285714285714,3.29583686600433
"13407","1rtsn438","helpful",1,0.000353468895040068,NA,"normal",19,"Without","First","false",0,2,3,"green",-1,0,"1rtsn438","bayes_learner",0.711544434817376,0.701375248602433,0.07912465982378,-1,0.92087534017622,-1,0.99964653110496,0.00409836065573771,-5.49306144334055
"13408","1rtsn438","helpful",3,0.984117202898497,NA,"normal",20,"Without","First","false",4,2,3,"blue",1,0,"1rtsn438","bayes_learner",0.711457274234855,0.712487026461636,0.696496907318599,1,0.696496907318599,1,0.984117202898497,0.964285714285714,3.29583686600433
"13409","1rtsn438","helpful",5,0.999352068023947,NA,"normal",21,"Without","First","false",4,2,3,"blue",1,0,"1rtsn438","bayes_learner",0.701079894400962,0.712202669756979,0.982795664857076,1,0.982795664857076,1,0.999352068023947,0.964285714285714,3.29583686600433
"13410","1rtsn438","helpful",3,0.0754084104763077,NA,"normal",22,"Without","First","false",1,2,4,"blue",1,0.02,"1rtsn438","bayes_learner",0.726863834217004,0.711790698567096,0.687703249949722,1,0.687703249949722,-1,0.924591589523692,0.0357142857142857,-3.29583686600433
"13411","1rtsn438","helpful",2,0.0133602118207866,NA,"normal",23,"Without","First","false",1,2,4,"green",-1,0,"1rtsn438","bayes_learner",0.726561547238647,0.68245429992666,0.267726698654525,-1,0.732273301345475,-1,0.986639788179213,0.0357142857142857,-3.29583686600433
"13412","1rtsn438","helpful",1,0.181626645382377,NA,"normal",24,"Without","First","false",3,2,4,"green",-1,-0.02,"1rtsn438","bayes_learner",0.726387547310065,0.674717170505587,0.0688828565695091,-1,0.931117143430491,-1,0.818373354617623,0.75,1.09861228866811
"13413","1rtsn438","helpful",5,0.999199210492567,NA,"normal",25,"Without","First","false",4,2,4,"blue",1,0,"1rtsn438","bayes_learner",0.718556162667276,0.683539365719677,0.978819668957725,1,0.978819668957725,1,0.999199210492567,0.964285714285714,3.29583686600433
"13414","1rtsn438","helpful",5,0.999312692076737,NA,"normal",26,"Without","First","false",4,2,4,"blue",1,0,"1rtsn438","bayes_learner",0.742422653000283,0.683426527472907,0.981768483383315,1,0.981768483383315,1,0.999312692076737,0.964285714285714,3.29583686600433
"13415","1rtsn438","helpful",0,0.000270237934143775,NA,"normal",27,"Without","First","false",1,2,4,"green",-1,0,"1rtsn438","bayes_learner",0.76272845829351,0.683055826406934,0.00724551587757531,-1,0.992754484122425,-1,0.999729762065856,0.0357142857142857,-3.29583686600433
"13416","1rtsn438","helpful",1,0.0137662859737235,NA,"normal",28,"Without","First","false",2,2,4,"green",-1,0.02,"1rtsn438","bayes_learner",0.76216308289541,0.708414322026759,0.0401922615872878,-1,0.959807738412712,-1,0.986233714026277,0.25,-1.09861228866811
"13417","kdzq0ao6","helpful",2,0.00409836065573771,NA,"normal",1,"Without","First","false",0,1,1,"green",-1,-0.27,"kdzq0ao6","bayes_learner",0.5,0.5,0.5,0,0.5,-1,0.995901639344262,0.00409836065573771,-5.49306144334055
"13418","kdzq0ao6","helpful",3,0.953362811235369,NA,"normal",2,"Without","First","false",4,1,1,"blue",1,0.27,"kdzq0ao6","bayes_learner",0.499707267133684,0.571134086514757,0.430885415414926,-1,0.569114584585074,1,0.953362811235369,0.964285714285714,3.29583686600433
"13419","kdzq0ao6","helpful",0,0.126329218960648,NA,"normal",3,"Without","First","false",2,1,1,"green",-1,0.16,"kdzq0ao6","bayes_learner",0.567719854142373,0.567719854142373,0.302546684242872,-1,0.697453315757128,-1,0.873670781039352,0.25,-1.09861228866811
"13420","kdzq0ao6","helpful",0,0.00987552014021953,NA,"normal",4,"Without","First","false",1,1,1,"green",-1,-0.18,"kdzq0ao6","bayes_learner",0.535546224072534,0.724670429263456,0.212163258058638,-1,0.787836741941362,-1,0.99012447985978,0.0357142857142857,-3.29583686600433
"13421","kdzq0ao6","helpful",4,0.999765461102267,NA,"normal",5,"Without","First","false",5,1,1,"blue",1,0.19,"kdzq0ao6","bayes_learner",0.553471711208883,0.818073306261175,0.946068134935571,1,0.946068134935571,1,0.999765461102267,0.995901639344262,5.49306144334055
"13422","kdzq0ao6","helpful",0,0.010779744876695,NA,"normal",6,"Without","First","false",2,1,1,"green",-1,-0.16,"kdzq0ao6","bayes_learner",0.662910193389946,0.822542884910368,0.0316567316484836,-1,0.968343268351516,-1,0.989220255123305,0.25,-1.09861228866811
"13423","kdzq0ao6","helpful",2,0.318006740601944,NA,"normal",7,"Without","First","false",2,1,1,"green",-1,-0.59,"kdzq0ao6","bayes_learner",0.660974785139639,0.863851134273503,0.583137139618067,1,0.583137139618067,-1,0.681993259398056,0.25,-1.09861228866811
"13424","kdzq0ao6","helpful",4,0.998958810271035,NA,"normal",8,"Without","First","false",4,1,2,"blue",1,0.16,"kdzq0ao6","bayes_learner",0.635550836746196,0.829173123452614,0.972628840151051,1,0.972628840151051,1,0.998958810271035,0.964285714285714,3.29583686600433
"13425","kdzq0ao6","helpful",2,0.736308271875977,NA,"normal",9,"Without","First","false",3,1,2,"blue",1,0.38,"kdzq0ao6","bayes_learner",0.68427497985589,0.827507235654358,0.482071655853003,-1,0.517928344146997,1,0.736308271875977,0.75,1.09861228866811
"13426","kdzq0ao6","helpful",4,0.989481762259971,NA,"normal",10,"Without","First","false",3,1,2,"blue",1,0.0600000000000001,"kdzq0ao6","bayes_learner",0.636353227195181,0.819297535992225,0.969095410420816,1,0.969095410420816,1,0.989481762259971,0.75,1.09861228866811
"13427","kdzq0ao6","helpful",1,0.00533790716669131,NA,"normal",11,"Without","First","false",1,1,2,"green",-1,-0.65,"kdzq0ao6","bayes_learner",0.67013983201967,0.815647639218631,0.1265589371961,-1,0.8734410628039,-1,0.994662092833309,0.0357142857142857,-3.29583686600433
"13428","kdzq0ao6","helpful",1,0.0445839950344626,NA,"normal",12,"Without","First","false",2,1,2,"green",-1,-0.07,"kdzq0ao6","bayes_learner",0.671284683993279,0.811433801192179,0.122801979421855,-1,0.877198020578145,-1,0.955416004965537,0.25,-1.09861228866811
"13429","kdzq0ao6","helpful",2,0.0318028195487791,NA,"normal",13,"Without","First","false",1,1,2,"green",-1,-0.36,"kdzq0ao6","bayes_learner",0.66846545202871,0.809354501084624,0.470025000601163,-1,0.529974999398837,-1,0.968197180451221,0.0357142857142857,-3.29583686600433
"13430","kdzq0ao6","helpful",4,0.999834945982278,NA,"normal",14,"Without","First","false",5,1,2,"blue",1,0.25,"kdzq0ao6","bayes_learner",0.67076560743856,0.782622984283559,0.961432382814771,1,0.961432382814771,1,0.999834945982278,0.995901639344262,5.49306144334055
"13431","kdzq0ao6","helpful",0,0.000631054132671064,NA,"normal",15,"Without","First","false",1,2,3,"green",-1,-0.15,"kdzq0ao6","bayes_learner",0.694603496333205,0.781657521973981,0.0167634173631956,-1,0.983236582636804,-1,0.999368945867329,0.0357142857142857,-3.29583686600433
"13432","kdzq0ao6","helpful",4,0.999069220926835,NA,"normal",16,"Without","First","false",4,2,3,"blue",1,0,"kdzq0ao6","bayes_learner",0.691663253179989,0.806519445620153,0.975462772216044,1,0.975462772216044,1,0.999069220926835,0.964285714285714,3.29583686600433
"13433","kdzq0ao6","helpful",0,0.00370750671205447,NA,"normal",17,"Without","First","false",2,2,3,"green",-1,0.03,"kdzq0ao6","bayes_learner",0.708625402812247,0.805526813711904,0.011040653541939,-1,0.988959346458061,-1,0.996292493287946,0.25,-1.09861228866811
"13434","kdzq0ao6","helpful",4,0.994445234838603,NA,"normal",18,"Without","First","false",3,2,3,"blue",1,0.11,"kdzq0ao6","bayes_learner",0.705552067459417,0.825706705273666,0.983518802875026,1,0.983518802875026,1,0.994445234838603,0.75,1.09861228866811
"13435","kdzq0ao6","helpful",2,0.0257055569661328,NA,"normal",19,"Without","First","false",1,2,3,"green",-1,-0.15,"kdzq0ao6","bayes_learner",0.718433016767105,0.824581194948921,0.416011229059769,-1,0.583988770940231,-1,0.974294443033867,0.0357142857142857,-3.29583686600433
"13436","kdzq0ao6","helpful",3,0.992760247681996,NA,"normal",20,"Without","First","false",4,2,3,"blue",1,0.22,"kdzq0ao6","bayes_learner",0.720291819047472,0.803700240434424,0.835492516688389,1,0.835492516688389,1,0.992760247681996,0.964285714285714,3.29583686600433
"13437","kdzq0ao6","helpful",1,0.000350104516196685,NA,"normal",21,"Without","First","false",0,2,3,"green",-1,-0.08,"kdzq0ao6","bayes_learner",0.704918599599129,0.804425908563219,0.0784303620383086,-1,0.921569637961691,-1,0.999649895483803,0.00409836065573771,-5.49306144334055
"13438","kdzq0ao6","helpful",1,0.00034790243609767,NA,"normal",22,"Without","First","false",0,2,4,"green",-1,0,"kdzq0ao6","bayes_learner",0.705104052252082,0.803905009235154,0.0779753600815653,-1,0.922024639918435,-1,0.999652097563902,0.00409836065573771,-5.49306144334055
"13439","kdzq0ao6","helpful",1,0.0272799430927925,NA,"normal",23,"Without","First","false",2,2,4,"green",-1,-0.06,"kdzq0ao6","bayes_learner",0.705251141572072,0.803491859590106,0.0776056726132432,-1,0.922394327386757,-1,0.972720056907208,0.25,-1.09861228866811
"13440","kdzq0ao6","helpful",3,0.942102091885514,NA,"normal",24,"Without","First","false",3,2,4,"blue",1,0.68,"kdzq0ao6","bayes_learner",0.703879326515082,0.803228078937144,0.84433198097974,1,0.84433198097974,1,0.942102091885514,0.75,1.09861228866811
"13441","kdzq0ao6","helpful",3,0.943012604417493,NA,"normal",25,"Without","First","false",3,2,4,"blue",1,0.08,"kdzq0ao6","bayes_learner",0.692872201586049,0.80215298563234,0.846529573107552,1,0.846529573107552,1,0.943012604417493,0.75,1.09861228866811
"13442","kdzq0ao6","helpful",5,0.998926550275679,NA,"normal",26,"Without","First","false",3,2,4,"blue",1,-0.0299999999999999,"kdzq0ao6","bayes_learner",0.684028431677516,0.801009701175464,0.99678654978154,1,0.99678654978154,1,0.998926550275679,0.75,1.09861228866811
"13443","kdzq0ao6","helpful",2,0.993345301432883,NA,"normal",27,"Without","First","false",5,2,4,"blue",1,0.65,"kdzq0ao6","bayes_learner",0.713164907364964,0.799519531696662,0.380528348767911,-1,0.619471651232089,1,0.993345301432883,0.995901639344262,5.49306144334055
"13444","kdzq0ao6","helpful",5,0.999880682915677,NA,"normal",28,"Without","First","false",4,2,4,"blue",1,0.21,"kdzq0ao6","bayes_learner",0.686611559552647,0.800839111659064,0.996788401884881,1,0.996788401884881,1,0.999880682915677,0.964285714285714,3.29583686600433
"13445","kdzq0ao6","bluebias",4,0.995901639344262,NA,"normal",1,"Without","First","false",5,1,1,"blue",1,0.1,"kdzq0ao6","bayes_learner",0.5,0.5,0.5,0,0.5,1,0.995901639344262,0.995901639344262,5.49306144334055
"13446","kdzq0ao6","bluebias",4,0.0640170562911137,NA,"normal",2,"Without","First","false",1,1,1,"green",-1,-0.81,"kdzq0ao6","bayes_learner",0.713198933974034,0.499122638131794,0.648713528169534,1,0.648713528169534,-1,0.935982943708886,0.0357142857142857,-3.29583686600433
"13447","kdzq0ao6","bluebias",4,0.756221871836457,NA,"normal",3,"Without","First","false",3,1,1,"blue",1,0.63,"kdzq0ao6","bayes_learner",0.714850049982332,0.29932677958505,0.508365225597342,1,0.508365225597342,1,0.756221871836457,0.75,1.09861228866811
"13448","kdzq0ao6","bluebias",5,0.966357392083389,NA,"normal",4,"Without","First","false",4,1,1,"blue",1,0.36,"kdzq0ao6","bayes_learner",0.741807451711488,0.288873550808891,0.515470938498903,1,0.515470938498903,1,0.966357392083389,0.964285714285714,3.29583686600433
"13449","kdzq0ao6","bluebias",3,0.00304606953524054,NA,"normal",5,"Without","First","false",0,1,1,"green",-1,-0.67,"kdzq0ao6","bayes_learner",0.822491177014368,0.285911581326989,0.426097571683984,-1,0.573902428316016,-1,0.996953930464759,0.00409836065573771,-5.49306144334055
"13450","kdzq0ao6","bluebias",5,0.983761513765941,NA,"normal",6,"Without","First","false",4,1,1,"blue",1,0.48,"kdzq0ao6","bayes_learner",0.823275256225585,0.326041223737246,0.691717810170124,1,0.691717810170124,1,0.983761513765941,0.964285714285714,3.29583686600433
"13451","kdzq0ao6","bluebias",4,0.759978527530517,NA,"normal",7,"Without","First","false",3,1,1,"green",-1,-0.67,"kdzq0ao6","bayes_learner",0.866072662278251,0.32440511895529,0.513484105396588,1,0.513484105396588,1,0.759978527530517,0.75,1.09861228866811
"13452","kdzq0ao6","bluebias",5,0.881139092450177,NA,"normal",8,"Without","First","false",3,1,2,"blue",1,0.0499999999999999,"kdzq0ao6","bayes_learner",0.856081082822166,0.316097519181346,0.711903984967122,1,0.711903984967122,1,0.881139092450177,0.75,1.09861228866811
"13453","kdzq0ao6","bluebias",5,0.985856126775694,NA,"normal",9,"Without","First","false",4,1,2,"blue",1,0.13,"kdzq0ao6","bayes_learner",0.878272699251955,0.304996950163982,0.720791685159073,1,0.720791685159073,1,0.985856126775694,0.964285714285714,3.29583686600433
"13454","kdzq0ao6","bluebias",5,0.894324347667666,NA,"normal",10,"Without","First","false",3,1,2,"blue",1,0,"kdzq0ao6","bayes_learner",0.897028861751934,0.30384558366341,0.738286526975126,1,0.738286526975126,1,0.894324347667666,0.75,1.09861228866811
"13455","kdzq0ao6","bluebias",2,0.000310496671370811,NA,"normal",11,"Without","First","false",0,1,2,"green",-1,-0.68,"kdzq0ao6","bayes_learner",0.909606049601419,0.294698427952273,0.0701775373398437,-1,0.929822462660156,-1,0.999689503328629,0.00409836065573771,-5.49306144334055
"13456","kdzq0ao6","bluebias",3,0.00812680934914197,NA,"normal",12,"Without","First","false",1,1,2,"green",-1,-0.5,"kdzq0ao6","bayes_learner",0.90974938819954,0.380512022070146,0.18114784782213,-1,0.81885215217787,-1,0.991873190650858,0.0357142857142857,-3.29583686600433
"13457","kdzq0ao6","bluebias",2,0.0157544391210233,NA,"normal",13,"Without","First","false",2,1,2,"green",-1,-0.66,"kdzq0ao6","bayes_learner",0.909628264444138,0.383506807679513,0.0458195933743377,-1,0.954180406625662,-1,0.984245560878977,0.25,-1.09861228866811
"13458","kdzq0ao6","bluebias",5,0.722204327322415,NA,"normal",14,"Without","First","false",2,1,2,"blue",1,-0.59,"kdzq0ao6","bayes_learner",0.908244235548519,0.423446916523783,0.886354651809254,1,0.886354651809254,1,0.722204327322415,0.25,-1.09861228866811
"13459","kdzq0ao6","bluebias",2,0.0120157754504296,NA,"normal",15,"Without","First","false",2,2,3,"green",-1,0.07,"kdzq0ao6","bayes_learner",0.916382574983502,0.403966657003027,0.0352013825351155,-1,0.964798617464884,-1,0.98798422454957,0.25,-1.09861228866811
"13460","kdzq0ao6","bluebias",4,0.970195243402228,NA,"normal",16,"Without","First","false",4,2,3,"blue",1,0.09,"kdzq0ao6","bayes_learner",0.915869508575869,0.436391781432419,0.546612374919372,1,0.546612374919372,1,0.970195243402228,0.964285714285714,3.29583686600433
"13461","kdzq0ao6","bluebias",3,0.00850695124059035,NA,"normal",17,"Without","First","false",1,2,3,"green",-1,-0.78,"kdzq0ao6","bayes_learner",0.903040117300256,0.435810008880629,0.188086560350276,-1,0.811913439649724,-1,0.99149304875941,0.0357142857142857,-3.29583686600433
"13462","kdzq0ao6","bluebias",2,0.000182073623626164,NA,"normal",18,"Without","First","false",0,2,3,"green",-1,-0.61,"kdzq0ao6","bayes_learner",0.902863272830392,0.430089831535353,0.0423766963069129,-1,0.957623303693087,-1,0.999817926376374,0.00409836065573771,-5.49306144334055
"13463","kdzq0ao6","bluebias",5,0.968560141770179,NA,"normal",19,"Without","First","false",3,2,3,"blue",1,-0.08,"kdzq0ao6","bayes_learner",0.903124884978134,0.452051472128295,0.911260349380234,1,0.911260349380234,1,0.968560141770179,0.75,1.09861228866811
"13464","kdzq0ao6","bluebias",3,0.0610148293596572,NA,"normal",20,"Without","First","false",2,2,3,"green",-1,-0.54,"kdzq0ao6","bayes_learner",0.912609385299072,0.450462919378127,0.163136942643654,-1,0.836863057356346,-1,0.938985170640343,0.25,-1.09861228866811
"13465","kdzq0ao6","bluebias",4,0.996902190220135,NA,"normal",21,"Without","First","false",5,2,3,"blue",1,0.16,"kdzq0ao6","bayes_learner",0.910878951607814,0.444754803395136,0.569765846804098,1,0.569765846804098,1,0.996902190220135,0.995901639344262,5.49306144334055
"13466","kdzq0ao6","bluebias",5,0.996182601578943,NA,"normal",22,"Without","First","false",4,2,4,"blue",1,0.05,"kdzq0ao6","bayes_learner",0.900334197848315,0.444897827441716,0.906236491985122,1,0.906236491985122,1,0.996182601578943,0.964285714285714,3.29583686600433
"13467","kdzq0ao6","bluebias",5,0.999593041460378,NA,"normal",23,"Without","First","false",5,2,4,"blue",1,0.12,"kdzq0ao6","bayes_learner",0.908892699602261,0.444874698729108,0.909975085539748,1,0.909975085539748,1,0.999593041460378,0.995901639344262,5.49306144334055
"13468","kdzq0ao6","bluebias",5,0.280002686960875,NA,"normal",24,"Without","First","false",1,2,4,"green",-1,-0.75,"kdzq0ao6","bayes_learner",0.916148917221742,0.444862551931587,0.913044536443842,1,0.913044536443842,-1,0.719997313039125,0.0357142857142857,-3.29583686600433
"13469","kdzq0ao6","bluebias",2,0.00929611290589459,NA,"normal",25,"Without","First","false",2,2,4,"green",-1,-0.65,"kdzq0ao6","bayes_learner",0.917851690434994,0.411509483771238,0.0273792966517662,-1,0.972620703348234,-1,0.990703887094105,0.25,-1.09861228866811
"13470","kdzq0ao6","bluebias",2,0.00871121954540253,NA,"normal",26,"Without","First","false",2,2,4,"green",-1,0.06,"kdzq0ao6","bayes_learner",0.917754141779638,0.43065284404136,0.0256861433679026,-1,0.974313856632097,-1,0.991288780454597,0.25,-1.09861228866811
"13471","kdzq0ao6","bluebias",1,0.0013206303278783,NA,"normal",27,"Without","First","false",2,2,4,"green",-1,0.05,"kdzq0ao6","bayes_learner",0.917626261137083,0.446567760384996,0.00395145416322055,-1,0.996048545836779,-1,0.998679369672122,0.25,-1.09861228866811
"13472","kdzq0ao6","bluebias",5,0.99971969261975,NA,"normal",28,"Without","First","false",5,2,4,"blue",1,0.1,"kdzq0ao6","bayes_learner",0.917880968879265,0.478210909293505,0.936212305679242,1,0.936212305679242,1,0.99971969261975,0.995901639344262,5.49306144334055
"13473","kdzq0ao6","opposite",3,0.75,NA,"normal",1,"Without","First","false",3,1,1,"blue",1,0.11,"kdzq0ao6","bayes_learner",0.5,0.5,0.5,0,0.5,1,0.75,0.75,1.09861228866811
"13474","kdzq0ao6","opposite",1,0.995410041152293,NA,"normal",2,"Without","First","false",5,1,1,"blue",1,0.87,"kdzq0ao6","bayes_learner",0.553570114535805,0.482143295154732,0.471586208705279,-1,0.528413791294721,1,0.995410041152293,0.995901639344262,5.49306144334055
"13475","kdzq0ao6","opposite",3,0.00420222448033035,NA,"normal",3,"Without","First","false",0,1,1,"green",-1,-0.7,"kdzq0ao6","bayes_learner",0.378832444825656,0.479837575176052,0.506282485908476,1,0.506282485908476,-1,0.99579777551967,0.00409836065573771,-5.49306144334055
"13476","kdzq0ao6","opposite",4,0.0141026366829127,NA,"normal",4,"Without","First","false",1,1,1,"green",-1,-0.65,"kdzq0ao6","bayes_learner",0.3654563811073,0.424588096529267,0.278612681467097,-1,0.721387318532903,-1,0.985897363317087,0.0357142857142857,-3.29583686600433
"13477","kdzq0ao6","opposite",0,0.999688055665477,NA,"normal",5,"Without","First","false",5,1,1,"blue",1,0,"kdzq0ao6","bayes_learner",0.365532121101413,0.342743978676887,0.929518232612675,1,0.929518232612675,1,0.999688055665477,0.995901639344262,5.49306144334055
"13478","kdzq0ao6","opposite",4,0.000308748222396742,NA,"normal",6,"Without","First","false",0,1,1,"green",-1,-0.09,"kdzq0ao6","bayes_learner",0.213088813643676,0.346364572852486,0.0698098319541657,-1,0.930190168045834,-1,0.999691251777603,0.00409836065573771,-5.49306144334055
"13479","kdzq0ao6","opposite",4,0.0222151975433579,NA,"normal",7,"Without","First","false",2,1,1,"green",-1,0.14,"kdzq0ao6","bayes_learner",0.213666415212105,0.309621713771781,0.0638104683122902,-1,0.93618953168771,-1,0.977784802456642,0.25,-1.09861228866811
"13480","kdzq0ao6","opposite",5,6.80329947250605e-05,NA,"normal",8,"Without","First","false",0,1,2,"green",-1,-0.06,"kdzq0ao6","bayes_learner",0.218436469110397,0.288003270583486,0.0162642434622879,-1,0.983735756537712,-1,0.999931967005275,0.00409836065573771,-5.49306144334055
"13481","kdzq0ao6","opposite",4,0.00249953884236772,NA,"normal",9,"Without","First","false",1,1,2,"green",-1,0,"kdzq0ao6","bayes_learner",0.223469913225877,0.238533181264529,0.0633693038010507,-1,0.936630696198949,-1,0.997500461157632,0.0357142857142857,-3.29583686600433
"13482","kdzq0ao6","opposite",4,0.0219185335166345,NA,"normal",10,"Without","First","false",2,1,2,"green",-1,0.04,"kdzq0ao6","bayes_learner",0.224063357379665,0.233056407616999,0.0629941229590458,-1,0.937005877040954,-1,0.978081466483365,0.25,-1.09861228866811
"13483","kdzq0ao6","opposite",2,0.886985484602268,NA,"normal",11,"Without","First","false",3,1,2,"blue",1,0.1,"kdzq0ao6","bayes_learner",0.228075902562348,0.228879717956606,0.723462057033658,1,0.723462057033658,1,0.886985484602268,0.75,1.09861228866811
"13484","kdzq0ao6","opposite",3,0.0022480078900967,NA,"normal",12,"Without","First","false",0,1,2,"green",-1,-0.15,"kdzq0ao6","bayes_learner",0.282066118823646,0.231038236133146,0.353795065437144,-1,0.646204934562856,-1,0.997751992109903,0.00409836065573771,-5.49306144334055
"13485","kdzq0ao6","opposite",4,0.230880462771789,NA,"normal",13,"Without","First","false",3,1,2,"green",-1,0.72,"kdzq0ao6","bayes_learner",0.278836666276482,0.251408337963817,0.0909608811460102,-1,0.90903911885399,-1,0.769119537228211,0.75,1.09861228866811
"13486","kdzq0ao6","opposite",4,0.00495793494324243,NA,"normal",14,"Without","First","false",1,1,2,"green",-1,0.11,"kdzq0ao6","bayes_learner",0.308736420387078,0.246320873746473,0.118578700868925,-1,0.881421299131075,-1,0.995042065056758,0.0357142857142857,-3.29583686600433
"13487","kdzq0ao6","opposite",1,0.998039104390124,NA,"normal",15,"Without","First","false",4,2,3,"blue",1,0.13,"kdzq0ao6","bayes_learner",0.309584593476597,0.241807525551423,0.949624145141863,1,0.949624145141863,1,0.998039104390124,0.964285714285714,3.29583686600433
"13488","kdzq0ao6","opposite",3,0.00209639546994189,NA,"normal",16,"Without","First","false",0,2,3,"green",-1,-0.09,"kdzq0ao6","bayes_learner",0.282147992292723,0.242114301564417,0.337965060906558,-1,0.662034939093442,-1,0.997903604530058,0.00409836065573771,-5.49306144334055
"13489","kdzq0ao6","opposite",0,0.999726769378875,NA,"normal",17,"Without","First","false",4,2,3,"blue",1,-0.14,"kdzq0ao6","bayes_learner",0.280718352154993,0.256265168281502,0.992674811341638,1,0.992674811341638,1,0.999726769378875,0.964285714285714,3.29583686600433
"13490","kdzq0ao6","opposite",1,0.981780242184101,NA,"normal",18,"Without","First","false",3,2,3,"blue",1,-0.16,"kdzq0ao6","bayes_learner",0.213668317585172,0.25844738368916,0.947262457072202,1,0.947262457072202,1,0.981780242184101,0.75,1.09861228866811
"13491","kdzq0ao6","opposite",2,0.982512253527646,NA,"normal",19,"Without","First","false",4,2,3,"blue",1,0.15,"kdzq0ao6","bayes_learner",0.21209645561197,0.258948935442618,0.675414044569767,1,0.675414044569767,1,0.982512253527646,0.964285714285714,3.29583686600433
"13492","kdzq0ao6","opposite",3,0.10400879468757,NA,"normal",20,"Without","First","false",2,2,3,"green",-1,-0.61,"kdzq0ao6","bayes_learner",0.244069118625338,0.257828557735394,0.258296225822432,-1,0.741703774177568,-1,0.89599120531243,0.25,-1.09861228866811
"13493","kdzq0ao6","opposite",1,0.997744580303844,NA,"normal",21,"Without","First","false",4,2,3,"blue",1,0.0599999999999999,"kdzq0ao6","bayes_learner",0.248584850888777,0.26808338756559,0.942476876625315,1,0.942476876625315,1,0.997744580303844,0.964285714285714,3.29583686600433
"13494","kdzq0ao6","opposite",2,0.871257577663883,NA,"normal",22,"Without","First","false",3,2,4,"blue",1,0.68,"kdzq0ao6","bayes_learner",0.24198797597673,0.268271796171185,0.692857318603293,1,0.692857318603293,1,0.871257577663883,0.75,1.09861228866811
"13495","kdzq0ao6","opposite",3,0.527395624194977,NA,"normal",23,"Without","First","false",3,2,4,"green",-1,0.67,"kdzq0ao6","bayes_learner",0.259676193111967,0.270753641855279,0.271125463402554,-1,0.728874536597446,1,0.527395624194977,0.75,1.09861228866811
"13496","kdzq0ao6","opposite",2,0.985161380969135,NA,"normal",24,"Without","First","false",4,2,4,"blue",1,0.1,"kdzq0ao6","bayes_learner",0.279810189409461,0.274688640672843,0.710895129162923,1,0.710895129162923,1,0.985161380969135,0.964285714285714,3.29583686600433
"13497","kdzq0ao6","opposite",1,0.997450457318238,NA,"normal",25,"Without","First","false",4,2,4,"blue",1,0.0299999999999999,"kdzq0ao6","bayes_learner",0.29382160334629,0.27421048392484,0.93544178934408,1,0.93544178934408,1,0.997450457318238,0.964285714285714,3.29583686600433
"13498","kdzq0ao6","opposite",5,0.000502087162159319,NA,"normal",26,"Without","First","false",1,2,4,"green",-1,0.05,"kdzq0ao6","bayes_learner",0.284672621390231,0.274646517170195,0.0133816655537476,-1,0.986618334446252,-1,0.999497912837841,0.0357142857142857,-3.29583686600433
"13499","kdzq0ao6","opposite",2,0.90025462947454,NA,"normal",27,"Without","First","false",3,2,4,"blue",1,0.09,"kdzq0ao6","bayes_learner",0.286140773706545,0.253604889289807,0.750530703293126,1,0.750530703293126,1,0.90025462947454,0.75,1.09861228866811
"13500","kdzq0ao6","opposite",1,0.9997783636625,NA,"normal",28,"Without","First","false",5,2,4,"blue",1,0.08,"kdzq0ao6","bayes_learner",0.29557245915061,0.25547245075956,0.948884026043318,1,0.948884026043318,1,0.9997783636625,0.995901639344262,5.49306144334055
