"","completion_code","source_type","X_F","posterior_blue_F","posterior_blue_F_data","block_stage","trial_number_within_block","condition","news_station_first","with_independent_council","X_I","block_half","block_quarter","correct_state","ground_truth","agent_name","learner_type","b_F_estimate","g_F_estimate","posterior_blue_I","a_I","c_I","a_F","c_F","posterior_indep","logodds_blue_I"
"15072","tk4swd3w","bluebias",1,NA,NA,"normal",24,"With","First","false",2,2,4,"green",-1,"tk4swd3w","ground_truth",0.9354839,0.4912281,0.001434555,-1,0.9985654,NA,NA,NA,NA
"15073","tk4swd3w","bluebias",2,NA,NA,"normal",25,"With","First","false",1,2,4,"green",-1,"tk4swd3w","ground_truth",0.9354839,0.516129,0.01183225,-1,0.9881678,NA,NA,NA,NA
"15074","tk4swd3w","bluebias",5,NA,NA,"normal",26,"With","First","false",4,2,4,"blue",1,"tk4swd3w","ground_truth",0.9354839,0.5223881,0.9617279,1,0.9617279,NA,NA,NA,NA
"15075","tk4swd3w","bluebias",4,NA,NA,"normal",27,"With","First","false",4,2,4,"blue",1,"tk4swd3w","ground_truth",0.9402985,0.5223881,0.6083226,1,0.6083226,NA,NA,NA,NA
"15076","tk4swd3w","bluebias",5,NA,NA,"normal",28,"With","First","false",0,2,4,"green",-1,"tk4swd3w","ground_truth",0.9305556,0.5223881,0.960722,1,0.960722,NA,NA,NA,NA
"15077","tk4swd3w","helpful",1,NA,NA,"normal",1,"With","First","false",0,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"15078","tk4swd3w","helpful",2,NA,NA,"normal",2,"With","First","false",5,1,1,"blue",1,"tk4swd3w","ground_truth",0.5,0.7142857,0.4184726,-1,0.5815274,NA,NA,NA,NA
"15079","tk4swd3w","helpful",3,NA,NA,"normal",3,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.4285714,0.7142857,0.6250425,1,0.6250425,NA,NA,NA,NA
"15080","tk4swd3w","helpful",3,NA,NA,"normal",4,"With","First","false",3,1,1,"blue",1,"tk4swd3w","ground_truth",0.4285714,0.5833333,0.4909944,-1,0.5090056,NA,NA,NA,NA
"15081","tk4swd3w","helpful",2,NA,NA,"normal",5,"With","First","false",0,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.5833333,0.4827826,-1,0.5172174,NA,NA,NA,NA
"15082","tk4swd3w","helpful",5,NA,NA,"normal",6,"With","First","false",3,1,1,"blue",1,"tk4swd3w","ground_truth",0.5,0.5882353,0.7179141,1,0.7179141,NA,NA,NA,NA
"15083","tk4swd3w","helpful",4,NA,NA,"normal",7,"With","First","false",3,1,1,"blue",1,"tk4swd3w","ground_truth",0.6470588,0.5882353,0.7411244,1,0.7411244,NA,NA,NA,NA
"15084","tk4swd3w","helpful",0,NA,NA,"normal",8,"With","First","false",0,1,2,"green",-1,"tk4swd3w","ground_truth",0.6818182,0.5882353,0.06636319,-1,0.9336368,NA,NA,NA,NA
"15085","tk4swd3w","helpful",4,NA,NA,"normal",9,"With","First","false",2,1,2,"blue",1,"tk4swd3w","ground_truth",0.6818182,0.6818182,0.8720899,1,0.8720899,NA,NA,NA,NA
"15086","tk4swd3w","helpful",1,NA,NA,"normal",10,"With","First","false",2,1,2,"green",-1,"tk4swd3w","ground_truth",0.7037037,0.6818182,0.1014767,-1,0.8985233,NA,NA,NA,NA
"15087","tk4swd3w","helpful",3,NA,NA,"normal",11,"With","First","false",2,1,2,"green",-1,"tk4swd3w","ground_truth",0.7037037,0.7037037,0.677656,1,0.677656,NA,NA,NA,NA
"15088","tk4swd3w","helpful",5,NA,NA,"normal",12,"With","First","false",4,1,2,"blue",1,"tk4swd3w","ground_truth",0.7037037,0.65625,0.9615279,1,0.9615279,NA,NA,NA,NA
"15089","tk4swd3w","helpful",2,NA,NA,"normal",13,"With","First","false",1,1,2,"green",-1,"tk4swd3w","ground_truth",0.75,0.65625,0.2349316,-1,0.7650684,NA,NA,NA,NA
"15090","tk4swd3w","helpful",4,NA,NA,"normal",14,"With","First","false",4,1,2,"blue",1,"tk4swd3w","ground_truth",0.75,0.6486486,0.8649207,1,0.8649207,NA,NA,NA,NA
"15091","tk4swd3w","helpful",5,NA,NA,"normal",15,"With","First","false",2,2,3,"blue",1,"tk4swd3w","ground_truth",0.7567568,0.6486486,0.9703508,1,0.9703508,NA,NA,NA,NA
"15092","tk4swd3w","helpful",3,NA,NA,"normal",16,"With","First","false",2,2,3,"blue",1,"tk4swd3w","ground_truth",0.7857143,0.6486486,0.5407894,1,0.5407894,NA,NA,NA,NA
"15093","tk4swd3w","helpful",1,NA,NA,"normal",17,"With","First","false",1,2,3,"green",-1,"tk4swd3w","ground_truth",0.7659574,0.6486486,0.04766321,-1,0.9523368,NA,NA,NA,NA
"15094","tk4swd3w","helpful",2,NA,NA,"normal",18,"With","First","false",0,2,3,"green",-1,"tk4swd3w","ground_truth",0.7659574,0.6666667,0.2061855,-1,0.7938145,NA,NA,NA,NA
"15095","tk4swd3w","helpful",4,NA,NA,"normal",19,"With","First","false",4,2,3,"blue",1,"tk4swd3w","ground_truth",0.7659574,0.6595745,0.8830252,1,0.8830252,NA,NA,NA,NA
"15096","tk4swd3w","helpful",1,NA,NA,"normal",20,"With","First","false",2,2,3,"green",-1,"tk4swd3w","ground_truth",0.7692308,0.6595745,0.04299664,-1,0.9570034,NA,NA,NA,NA
"15097","tk4swd3w","helpful",2,NA,NA,"normal",21,"With","First","false",3,2,3,"blue",1,"tk4swd3w","ground_truth",0.7692308,0.6730769,0.2000496,-1,0.7999504,NA,NA,NA,NA
"15098","tk4swd3w","helpful",1,NA,NA,"normal",22,"With","First","false",2,2,4,"green",-1,"tk4swd3w","ground_truth",0.7368421,0.6730769,0.06136616,-1,0.9386338,NA,NA,NA,NA
"15099","tk4swd3w","helpful",3,NA,NA,"normal",23,"With","First","false",2,2,4,"green",-1,"tk4swd3w","ground_truth",0.7368421,0.6842105,0.6413271,1,0.6413271,NA,NA,NA,NA
"15100","tk4swd3w","helpful",3,NA,NA,"normal",24,"With","First","false",1,2,4,"green",-1,"tk4swd3w","ground_truth",0.7368421,0.6612903,0.6102365,1,0.6102365,NA,NA,NA,NA
"15101","tk4swd3w","helpful",3,NA,NA,"normal",25,"With","First","false",4,2,4,"blue",1,"tk4swd3w","ground_truth",0.7368421,0.641791,0.5856827,1,0.5856827,NA,NA,NA,NA
"15102","tk4swd3w","helpful",4,NA,NA,"normal",26,"With","First","false",5,2,4,"blue",1,"tk4swd3w","ground_truth",0.7258065,0.641791,0.8649329,1,0.8649329,NA,NA,NA,NA
"15103","tk4swd3w","helpful",5,NA,NA,"normal",27,"With","First","false",3,2,4,"blue",1,"tk4swd3w","ground_truth",0.7313433,0.641791,0.9670777,1,0.9670777,NA,NA,NA,NA
"15104","tk4swd3w","helpful",1,NA,NA,"normal",28,"With","First","false",1,2,4,"green",-1,"tk4swd3w","ground_truth",0.75,0.641791,0.05460926,-1,0.9453907,NA,NA,NA,NA
"15105","tk4swd3w","opposite",0,NA,NA,"normal",1,"With","First","false",4,1,1,"blue",1,"tk4swd3w","ground_truth",0.5,0.5,0.5,1,0.5,NA,NA,NA,NA
"15106","tk4swd3w","opposite",2,NA,NA,"normal",2,"With","First","false",5,1,1,"blue",1,"tk4swd3w","ground_truth",0.1428571,0.5,0.4115104,-1,0.5884896,NA,NA,NA,NA
"15107","tk4swd3w","opposite",4,NA,NA,"normal",3,"With","First","false",2,1,1,"green",-1,"tk4swd3w","ground_truth",0.25,0.5,0.1589323,-1,0.8410677,NA,NA,NA,NA
"15108","tk4swd3w","opposite",3,NA,NA,"normal",4,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.25,0.2857143,0.3115963,-1,0.6884037,NA,NA,NA,NA
"15109","tk4swd3w","opposite",5,NA,NA,"normal",5,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.25,0.3333333,0.02571128,-1,0.9742887,NA,NA,NA,NA
"15110","tk4swd3w","opposite",4,NA,NA,"normal",6,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.25,0.2352941,0.07938155,-1,0.9206184,NA,NA,NA,NA
"15111","tk4swd3w","opposite",3,NA,NA,"normal",7,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.25,0.2272727,0.3179858,-1,0.6820142,NA,NA,NA,NA
"15112","tk4swd3w","opposite",5,NA,NA,"normal",8,"With","First","false",2,1,2,"green",-1,"tk4swd3w","ground_truth",0.25,0.2592593,0.01876532,-1,0.9812347,NA,NA,NA,NA
"15113","tk4swd3w","opposite",4,NA,NA,"normal",9,"With","First","false",0,1,2,"green",-1,"tk4swd3w","ground_truth",0.25,0.21875,0.07503542,-1,0.9249646,NA,NA,NA,NA
"15114","tk4swd3w","opposite",3,NA,NA,"normal",10,"With","First","false",4,1,2,"blue",1,"tk4swd3w","ground_truth",0.25,0.2162162,0.3230684,-1,0.6769316,NA,NA,NA,NA
"15115","tk4swd3w","opposite",1,NA,NA,"normal",11,"With","First","false",3,1,2,"blue",1,"tk4swd3w","ground_truth",0.3529412,0.2162162,0.9587982,1,0.9587982,NA,NA,NA,NA
"15116","tk4swd3w","opposite",1,NA,NA,"normal",12,"With","First","false",4,1,2,"blue",1,"tk4swd3w","ground_truth",0.3181818,0.2162162,0.9625107,1,0.9625107,NA,NA,NA,NA
"15117","tk4swd3w","opposite",4,NA,NA,"normal",13,"With","First","false",3,1,2,"blue",1,"tk4swd3w","ground_truth",0.2962963,0.2162162,0.08748566,-1,0.9125143,NA,NA,NA,NA
"15118","tk4swd3w","opposite",2,NA,NA,"normal",14,"With","First","false",3,1,2,"blue",1,"tk4swd3w","ground_truth",0.375,0.2162162,0.8212813,1,0.8212813,NA,NA,NA,NA
"15119","tk4swd3w","opposite",0,NA,NA,"normal",15,"With","First","false",3,2,3,"blue",1,"tk4swd3w","ground_truth",0.3783784,0.2162162,0.9903759,1,0.9903759,NA,NA,NA,NA
"15120","tk4swd3w","opposite",0,NA,NA,"normal",16,"With","First","false",4,2,3,"blue",1,"tk4swd3w","ground_truth",0.3333333,0.2162162,0.9929274,1,0.9929274,NA,NA,NA,NA
"15121","tk4swd3w","opposite",4,NA,NA,"normal",17,"With","First","false",1,2,3,"green",-1,"tk4swd3w","ground_truth",0.2978723,0.2162162,0.07987572,-1,0.9201243,NA,NA,NA,NA
"15122","tk4swd3w","opposite",0,NA,NA,"normal",18,"With","First","false",5,2,3,"blue",1,"tk4swd3w","ground_truth",0.2978723,0.2142857,0.9950196,1,0.9950196,NA,NA,NA,NA
"15123","tk4swd3w","opposite",1,NA,NA,"normal",19,"With","First","false",5,2,3,"blue",1,"tk4swd3w","ground_truth",0.2692308,0.2142857,0.9691108,1,0.9691108,NA,NA,NA,NA
"15124","tk4swd3w","opposite",4,NA,NA,"normal",20,"With","First","false",2,2,3,"green",-1,"tk4swd3w","ground_truth",0.2631579,0.2142857,0.05266293,-1,0.9473371,NA,NA,NA,NA
"15125","tk4swd3w","opposite",5,NA,NA,"normal",21,"With","First","false",3,2,3,"green",-1,"tk4swd3w","ground_truth",0.2631579,0.212766,0.006030132,-1,0.9939699,NA,NA,NA,NA
"15126","tk4swd3w","opposite",0,NA,NA,"normal",22,"With","First","false",2,2,4,"blue",1,"tk4swd3w","ground_truth",0.2631579,0.1923077,0.9977606,1,0.9977606,NA,NA,NA,NA
"15127","tk4swd3w","opposite",3,NA,NA,"normal",23,"With","First","false",0,2,4,"green",-1,"tk4swd3w","ground_truth",0.2419355,0.1923077,0.3102991,-1,0.6897009,NA,NA,NA,NA
"15128","tk4swd3w","opposite",1,NA,NA,"normal",24,"With","First","false",3,2,4,"blue",1,"tk4swd3w","ground_truth",0.2419355,0.2105263,0.9741846,1,0.9741846,NA,NA,NA,NA
"15129","tk4swd3w","opposite",3,NA,NA,"normal",25,"With","First","false",3,2,4,"green",-1,"tk4swd3w","ground_truth",0.238806,0.2105263,0.2807828,-1,0.7192172,NA,NA,NA,NA
"15130","tk4swd3w","opposite",3,NA,NA,"normal",26,"With","First","false",5,2,4,"blue",1,"tk4swd3w","ground_truth",0.238806,0.2258065,0.2648321,-1,0.7351679,NA,NA,NA,NA
"15131","tk4swd3w","opposite",5,NA,NA,"normal",27,"With","First","false",2,2,4,"green",-1,"tk4swd3w","ground_truth",0.2638889,0.2258065,0.006161241,-1,0.9938388,NA,NA,NA,NA
"15132","tk4swd3w","opposite",4,NA,NA,"normal",28,"With","First","false",5,2,4,"green",-1,"tk4swd3w","ground_truth",0.2638889,0.2089552,0.05020956,-1,0.9497904,NA,NA,NA,NA
"15133","tk4swd3w","random",2,NA,NA,"normal",1,"With","First","false",4,1,1,"blue",1,"tk4swd3w","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"15134","tk4swd3w","random",3,NA,NA,"normal",2,"With","First","false",3,1,1,"blue",1,"tk4swd3w","ground_truth",0.4285714,0.5,0.5696858,1,0.5696858,NA,NA,NA,NA
"15135","tk4swd3w","random",2,NA,NA,"normal",3,"With","First","false",2,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.5,0.622272,1,0.622272,NA,NA,NA,NA
"15136","tk4swd3w","random",4,NA,NA,"normal",4,"With","First","false",0,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.5714286,0.5713848,1,0.5713848,NA,NA,NA,NA
"15137","tk4swd3w","random",2,NA,NA,"normal",5,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.4166667,0.5455254,1,0.5455254,NA,NA,NA,NA
"15138","tk4swd3w","random",3,NA,NA,"normal",6,"With","First","false",2,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.4705882,0.4797507,-1,0.5202493,NA,NA,NA,NA
"15139","tk4swd3w","random",1,NA,NA,"normal",7,"With","First","false",1,1,1,"green",-1,"tk4swd3w","ground_truth",0.5,0.4545455,0.5703432,1,0.5703432,NA,NA,NA,NA
"15140","tk4swd3w","random",0,NA,NA,"normal",8,"With","First","false",2,1,2,"green",-1,"tk4swd3w","ground_truth",0.5,0.5185185,0.5337539,1,0.5337539,NA,NA,NA,NA
"15141","tk4swd3w","random",3,NA,NA,"normal",9,"With","First","false",2,1,2,"green",-1,"tk4swd3w","ground_truth",0.5,0.59375,0.5400888,1,0.5400888,NA,NA,NA,NA
"15142","tk4swd3w","random",2,NA,NA,"normal",10,"With","First","false",0,1,2,"green",-1,"tk4swd3w","ground_truth",0.5,0.5675676,0.4557371,-1,0.5442629,NA,NA,NA,NA
"15143","tk4swd3w","random",2,NA,NA,"normal",11,"With","First","false",2,1,2,"blue",1,"tk4swd3w","ground_truth",0.5,0.5714286,0.4534681,-1,0.5465319,NA,NA,NA,NA
"15144","tk4swd3w","random",3,NA,NA,"normal",12,"With","First","false",0,1,2,"green",-1,"tk4swd3w","ground_truth",0.4705882,0.5714286,0.5154333,1,0.5154333,NA,NA,NA,NA
"15145","tk4swd3w","random",3,NA,NA,"normal",13,"With","First","false",0,1,2,"green",-1,"tk4swd3w","ground_truth",0.4705882,0.5531915,0.5006842,1,0.5006842,NA,NA,NA,NA
"15146","tk4swd3w","random",3,NA,NA,"normal",14,"With","First","false",4,1,2,"blue",1,"tk4swd3w","ground_truth",0.4705882,0.5384615,0.4898222,-1,0.5101778,NA,NA,NA,NA
"15147","tk4swd3w","random",1,NA,NA,"normal",15,"With","First","false",2,2,3,"blue",1,"tk4swd3w","ground_truth",0.5,0.5384615,0.4584395,-1,0.5415605,NA,NA,NA,NA
"15148","tk4swd3w","random",4,NA,NA,"normal",16,"With","First","false",3,2,3,"blue",1,"tk4swd3w","ground_truth",0.4444444,0.5384615,0.4836538,-1,0.5163462,NA,NA,NA,NA
"15149","tk4swd3w","random",2,NA,NA,"normal",17,"With","First","false",5,2,3,"blue",1,"tk4swd3w","ground_truth",0.5,0.5384615,0.4799923,-1,0.5200077,NA,NA,NA,NA
"15150","tk4swd3w","random",4,NA,NA,"normal",18,"With","First","false",2,2,3,"green",-1,"tk4swd3w","ground_truth",0.4864865,0.5384615,0.5412693,1,0.5412693,NA,NA,NA,NA
"15151","tk4swd3w","random",3,NA,NA,"normal",19,"With","First","false",4,2,3,"blue",1,"tk4swd3w","ground_truth",0.4864865,0.5087719,0.4932936,-1,0.5067064,NA,NA,NA,NA
"15152","tk4swd3w","random",3,NA,NA,"normal",20,"With","First","false",5,2,3,"blue",1,"tk4swd3w","ground_truth",0.5,0.5087719,0.5013262,1,0.5013262,NA,NA,NA,NA
"15153","tk4swd3w","random",3,NA,NA,"normal",21,"With","First","false",0,2,3,"green",-1,"tk4swd3w","ground_truth",0.5106383,0.5087719,0.5071615,1,0.5071615,NA,NA,NA,NA
"15154","tk4swd3w","random",3,NA,NA,"normal",22,"With","First","false",1,2,4,"green",-1,"tk4swd3w","ground_truth",0.5106383,0.5,0.5021968,1,0.5021968,NA,NA,NA,NA
"15155","tk4swd3w","random",1,NA,NA,"normal",23,"With","First","false",5,2,4,"blue",1,"tk4swd3w","ground_truth",0.5106383,0.4925373,0.4982373,-1,0.5017627,NA,NA,NA,NA
"15156","tk4swd3w","random",4,NA,NA,"normal",24,"With","First","false",4,2,4,"blue",1,"tk4swd3w","ground_truth",0.4807692,0.4925373,0.4636213,-1,0.5363787,NA,NA,NA,NA
"15157","tk4swd3w","random",2,NA,NA,"normal",25,"With","First","false",3,2,4,"blue",1,"tk4swd3w","ground_truth",0.5087719,0.4925373,0.4981185,-1,0.5018815,NA,NA,NA,NA
"15158","tk4swd3w","random",5,NA,NA,"normal",26,"With","First","false",1,2,4,"green",-1,"tk4swd3w","ground_truth",0.5,0.4925373,0.4851066,-1,0.5148934,NA,NA,NA,NA
"15159","tk4swd3w","random",3,NA,NA,"normal",27,"With","First","false",2,2,4,"blue",1,"tk4swd3w","ground_truth",0.5,0.4583333,0.4833054,-1,0.5166946,NA,NA,NA,NA
"15160","tk4swd3w","random",0,NA,NA,"normal",28,"With","First","false",5,2,4,"blue",1,"tk4swd3w","ground_truth",0.5074627,0.4583333,0.5867648,1,0.5867648,NA,NA,NA,NA
"15161","c9qq6upe","random",4,NA,NA,"normal",1,"With","First","false",0,1,1,"green",-1,"c9qq6upe","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"15162","c9qq6upe","random",4,NA,NA,"normal",2,"With","First","false",2,1,1,"green",-1,"c9qq6upe","ground_truth",0.5,0.2857143,0.3500574,-1,0.6499426,NA,NA,NA,NA
"15163","c9qq6upe","random",0,NA,NA,"normal",3,"With","First","false",3,1,1,"blue",1,"c9qq6upe","ground_truth",0.5,0.25,0.9730741,1,0.9730741,NA,NA,NA,NA
"15164","c9qq6upe","random",4,NA,NA,"normal",4,"With","First","false",1,1,1,"green",-1,"c9qq6upe","ground_truth",0.1428571,0.25,0.03484238,-1,0.9651576,NA,NA,NA,NA
"15165","c9qq6upe","random",1,NA,NA,"normal",5,"With","First","false",1,1,1,"green",-1,"c9qq6upe","ground_truth",0.1428571,0.2352941,0.9198851,1,0.9198851,NA,NA,NA,NA
"15166","c9qq6upe","random",2,NA,NA,"normal",6,"With","First","false",4,1,1,"blue",1,"c9qq6upe","ground_truth",0.1428571,0.3636364,0.3738351,-1,0.6261649,NA,NA,NA,NA
"15167","c9qq6upe","random",2,NA,NA,"normal",7,"With","First","false",4,1,1,"blue",1,"c9qq6upe","ground_truth",0.25,0.3636364,0.5417021,1,0.5417021,NA,NA,NA,NA
"15168","c9qq6upe","random",3,NA,NA,"normal",8,"With","First","false",3,1,2,"blue",1,"c9qq6upe","ground_truth",0.2941176,0.3636364,0.3041327,-1,0.6958673,NA,NA,NA,NA
"15169","c9qq6upe","random",3,NA,NA,"normal",9,"With","First","false",4,1,2,"blue",1,"c9qq6upe","ground_truth",0.3636364,0.3636364,0.38447,-1,0.61553,NA,NA,NA,NA
"15170","c9qq6upe","random",1,NA,NA,"normal",10,"With","First","false",1,1,2,"green",-1,"c9qq6upe","ground_truth",0.4074074,0.3636364,0.7816512,1,0.7816512,NA,NA,NA,NA
"15171","c9qq6upe","random",3,NA,NA,"normal",11,"With","First","false",5,1,2,"blue",1,"c9qq6upe","ground_truth",0.4074074,0.4444444,0.4229398,-1,0.5770602,NA,NA,NA,NA
"15172","c9qq6upe","random",1,NA,NA,"normal",12,"With","First","false",2,1,2,"green",-1,"c9qq6upe","ground_truth",0.4375,0.4444444,0.6486398,1,0.6486398,NA,NA,NA,NA
"15173","c9qq6upe","random",2,NA,NA,"normal",13,"With","First","false",1,1,2,"green",-1,"c9qq6upe","ground_truth",0.4375,0.5,0.5189184,1,0.5189184,NA,NA,NA,NA
"15174","c9qq6upe","random",2,NA,NA,"normal",14,"With","First","false",4,1,2,"blue",1,"c9qq6upe","ground_truth",0.4375,0.5135135,0.5112893,1,0.5112893,NA,NA,NA,NA
"15175","c9qq6upe","random",2,NA,NA,"normal",15,"With","First","false",1,2,3,"green",-1,"c9qq6upe","ground_truth",0.4324324,0.5135135,0.5143356,1,0.5143356,NA,NA,NA,NA
"15176","c9qq6upe","random",5,NA,NA,"normal",16,"With","First","false",2,2,3,"green",-1,"c9qq6upe","ground_truth",0.4324324,0.5238095,0.4000344,-1,0.5999656,NA,NA,NA,NA
"15177","c9qq6upe","random",4,NA,NA,"normal",17,"With","First","false",2,2,3,"green",-1,"c9qq6upe","ground_truth",0.4324324,0.4680851,0.3613748,-1,0.6386252,NA,NA,NA,NA
"15178","c9qq6upe","random",1,NA,NA,"normal",18,"With","First","false",0,2,3,"green",-1,"c9qq6upe","ground_truth",0.4324324,0.4423077,0.666795,1,0.666795,NA,NA,NA,NA
"15179","c9qq6upe","random",3,NA,NA,"normal",19,"With","First","false",3,2,3,"blue",1,"c9qq6upe","ground_truth",0.4324324,0.4736842,0.4437452,-1,0.5562548,NA,NA,NA,NA
"15180","c9qq6upe","random",3,NA,NA,"normal",20,"With","First","false",5,2,3,"blue",1,"c9qq6upe","ground_truth",0.452381,0.4736842,0.4592996,-1,0.5407004,NA,NA,NA,NA
"15181","c9qq6upe","random",3,NA,NA,"normal",21,"With","First","false",2,2,3,"green",-1,"c9qq6upe","ground_truth",0.4680851,0.4736842,0.4704373,-1,0.5295627,NA,NA,NA,NA
"15182","c9qq6upe","random",2,NA,NA,"normal",22,"With","First","false",4,2,4,"blue",1,"c9qq6upe","ground_truth",0.4680851,0.4677419,0.5275576,1,0.5275576,NA,NA,NA,NA
"15183","c9qq6upe","random",3,NA,NA,"normal",23,"With","First","false",3,2,4,"green",-1,"c9qq6upe","ground_truth",0.4615385,0.4677419,0.4644451,-1,0.5355549,NA,NA,NA,NA
"15184","c9qq6upe","random",3,NA,NA,"normal",24,"With","First","false",5,2,4,"blue",1,"c9qq6upe","ground_truth",0.4615385,0.4626866,0.462266,-1,0.537734,NA,NA,NA,NA
"15185","c9qq6upe","random",2,NA,NA,"normal",25,"With","First","false",4,2,4,"blue",1,"c9qq6upe","ground_truth",0.4736842,0.4626866,0.5303982,1,0.5303982,NA,NA,NA,NA
"15186","c9qq6upe","random",1,NA,NA,"normal",26,"With","First","false",3,2,4,"blue",1,"c9qq6upe","ground_truth",0.4677419,0.4626866,0.5986698,1,0.5986698,NA,NA,NA,NA
"15187","c9qq6upe","random",4,NA,NA,"normal",27,"With","First","false",2,2,4,"blue",1,"c9qq6upe","ground_truth",0.4477612,0.4626866,0.3723426,-1,0.6276574,NA,NA,NA,NA
"15188","c9qq6upe","random",2,NA,NA,"normal",28,"With","First","false",2,2,4,"green",-1,"c9qq6upe","ground_truth",0.4722222,0.4626866,0.5327999,1,0.5327999,NA,NA,NA,NA
"15189","c9qq6upe","opposite",1,NA,NA,"normal",1,"With","First","false",3,1,1,"blue",1,"c9qq6upe","ground_truth",0.5,0.5,0.5,0,0.5,NA,NA,NA,NA
"15190","c9qq6upe","opposite",0,NA,NA,"normal",2,"With","First","false",3,1,1,"blue",1,"c9qq6upe","ground_truth",0.2857143,0.5,0.6116445,1,0.6116445,NA,NA,NA,NA
"15191","c9qq6upe","opposite",1,NA,NA,"normal",3,"With","First","false",5,1,1,"blue",1,"c9qq6upe","ground_truth",0.1666667,0.5,0.6673027,1,0.6673027,NA,NA,NA,NA
"15192","c9qq6upe","opposite",1,NA,NA,"normal",4,"With","First","false",5,1,1,"blue",1,"c9qq6upe","ground_truth",0.1764706,0.5,0.6821963,1,0.6821963,NA,NA,NA,NA
"15193","c9qq6upe","opposite",1,NA,NA,"normal",5,"With","First","false",4,1,1,"blue",1,"c9qq6upe","ground_truth",0.1818182,0.5,0.6901338,1,0.6901338,NA,NA,NA,NA
"15194","c9qq6upe","opposite",1,NA,NA,"normal",6,"With","First","false",4,1,1,"blue",1,"c9qq6upe","ground_truth",0.1851852,0.5,0.6950098,1,0.6950098,NA,NA,NA,NA
"15195","c9qq6upe","opposite",4,NA,NA,"normal",7,"With","First","false",4,1,1,"green",-1,"c9qq6upe","ground_truth",0.1875,0.5,0.05021149,-1,0.9497885,NA,NA,NA,NA
"15196","c9qq6upe","opposite",1,NA,NA,"normal",8,"With","First","false",3,1,2,"blue",1,"c9qq6upe","ground_truth",0.1875,0.2857143,0.8746959,1,0.8746959,NA,NA,NA,NA
"15197","c9qq6upe","opposite",3,NA,NA,"normal",9,"With","First","false",3,1,2,"green",-1,"c9qq6upe","ground_truth",0.1891892,0.2857143,0.1857925,-1,0.8142075,NA,NA,NA,NA
"15198","c9qq6upe","opposite",3,NA,NA,"normal",10,"With","First","false",0,1,2,"green",-1,"c9qq6upe","ground_truth",0.1891892,0.3333333,0.158783,-1,0.841217,NA,NA,NA,NA
"15199","c9qq6upe","opposite",1,NA,NA,"normal",11,"With","First","false",2,1,2,"blue",1,"c9qq6upe","ground_truth",0.1891892,0.3529412,0.848807,1,0.848807,NA,NA,NA,NA
"15200","c9qq6upe","opposite",0,NA,NA,"normal",12,"With","First","false",3,1,2,"blue",1,"c9qq6upe","ground_truth",0.1904762,0.3529412,0.9674277,1,0.9674277,NA,NA,NA,NA
"15201","c9qq6upe","opposite",3,NA,NA,"normal",13,"With","First","false",1,1,2,"green",-1,"c9qq6upe","ground_truth",0.1702128,0.3529412,0.1182098,-1,0.8817902,NA,NA,NA,NA
"15202","c9qq6upe","opposite",4,NA,NA,"normal",14,"With","First","false",2,1,2,"green",-1,"c9qq6upe","ground_truth",0.1702128,0.3636364,0.01838603,-1,0.981614,NA,NA,NA,NA
"15203","c9qq6upe","opposite",2,NA,NA,"normal",15,"With","First","false",0,2,3,"green",-1,"c9qq6upe","ground_truth",0.1702128,0.3333333,0.4950757,-1,0.5049243,NA,NA,NA,NA
"15204","c9qq6upe","opposite",4,NA,NA,"normal",16,"With","First","false",1,2,3,"green",-1,"c9qq6upe","ground_truth",0.1702128,0.375,0.0188696,-1,0.9811304,NA,NA,NA,NA
"15205","c9qq6upe","opposite",1,NA,NA,"normal",17,"With","First","false",3,2,3,"blue",1,"c9qq6upe","ground_truth",0.1702128,0.3513514,0.8674549,1,0.8674549,NA,NA,NA,NA
"15206","c9qq6upe","opposite",4,NA,NA,"normal",18,"With","First","false",1,2,3,"green",-1,"c9qq6upe","ground_truth",0.1730769,0.3513514,0.017785,-1,0.982215,NA,NA,NA,NA
"15207","c9qq6upe","opposite",5,NA,NA,"normal",19,"With","First","false",0,2,3,"green",-1,"c9qq6upe","ground_truth",0.1730769,0.3333333,0.002255598,-1,0.9977444,NA,NA,NA,NA
"15208","c9qq6upe","opposite",1,NA,NA,"normal",20,"With","First","false",4,2,3,"blue",1,"c9qq6upe","ground_truth",0.1730769,0.2978723,0.9201776,1,0.9201776,NA,NA,NA,NA
